npi,communityId,from_npi,providername,grouping,classification,specialization,to_npi,organization_name,patient_count,transaction_count,average_day_wait,std_day_wait,specialization_cleaned
1518952852,1340,1518952852,MARVIN MEADORS,Allopathic & Osteopathic Physicians,Internal Medicine,Rheumatology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,75,122,42.279,38.165,Rheumatology
1518959311,1359,1518959311,PHILIP HARRELSON,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,352,408,31.451,49.735,Family Medicine
1518974732,1340,1518974732,DENISE DINGLE,Allopathic & Osteopathic Physicians,Family Medicine,,1518346469,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",45,60,29.9,45.651,Family Medicine
1518974732,1340,1518974732,DENISE DINGLE,Allopathic & Osteopathic Physicians,Family Medicine,,1649659582,"SAINT THOMAS DEKALB HOSPITAL, LLC",158,342,9.541,21.55,Family Medicine
1518976315,1336,1518976315,MARGARET IKARD,Allopathic & Osteopathic Physicians,Internal Medicine,,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,145,220,21.918,42.362,Internal Medicine
1518976315,1336,1518976315,MARGARET IKARD,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,30,53,46.113,60.22,Internal Medicine
1518976315,1336,1518976315,MARGARET IKARD,Allopathic & Osteopathic Physicians,Internal Medicine,,1447571658,SUMNER REGIONAL MEDICAL CENTER LLC,41,62,44.806,67.13,Internal Medicine
1518992940,1359,1518992940,LAURA DUGAN,Allopathic & Osteopathic Physicians,Internal Medicine,Geriatric Medicine,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,138,142,2.028,4.693,Geriatric Medicine
1528005667,1338,1528005667,RICK BENNETT,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1629025648,SAINT THOMAS WEST HOSPITAL,588,936,8.603,32.604,Cardiovascular Disease
1528005667,1338,1528005667,RICK BENNETT,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1518346469,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",110,145,29.676,57.221,Cardiovascular Disease
1528055381,1374,1528055381,LINDA FOSTER,Allopathic & Osteopathic Physicians,Family Medicine,,1518346469,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",172,283,28.541,45.726,Family Medicine
1528055381,1374,1528055381,LINDA FOSTER,Allopathic & Osteopathic Physicians,Family Medicine,,1508247016,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",37,50,45.8,64.349,Family Medicine
1528061223,1374,1528061223,DAVID MCRAY,Allopathic & Osteopathic Physicians,Family Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,29,57,14.105,34.936,Family Medicine
1528090214,1374,1528090214,SUSAN ANDREWS,Allopathic & Osteopathic Physicians,Family Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,36,50,47.96,58.385,Family Medicine
1528105616,1374,1528105616,JOHANN BRANDES,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1992776405,"HCA HEALTH SERVICES OF TENNESSEE, INC.",117,244,18.598,38.611,Medical Oncology
1528105616,1374,1528105616,JOHANN BRANDES,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",60,81,45.235,51.99,Medical Oncology
1528105616,1374,1528105616,JOHANN BRANDES,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,195,451,19.202,43.654,Medical Oncology
1528105616,1374,1528105616,JOHANN BRANDES,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,59,87,37.218,46.284,Medical Oncology
1528109832,1359,1528109832,KELLY SCHLENDORF,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,746,1036,3.381,9.702,Cardiovascular Disease
1528115482,1355,1528115482,RICHARD FREMONT,Allopathic & Osteopathic Physicians,Internal Medicine,,1568551455,NASHVILLE GENERAL HOSPITAL,66,100,0.0,0.0,Internal Medicine
1528122595,1359,1528122595,KEITH OBSTEIN,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,184,221,2.977,9.31,Gastroenterology
1528155660,1359,1528155660,SCOTT PARKER,Allopathic & Osteopathic Physicians,Family Medicine,,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,165,241,43.606,55.712,Family Medicine
1528155660,1359,1528155660,SCOTT PARKER,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,440,672,7.481,25.701,Family Medicine
1528174752,1359,1528174752,CHRISTOPHER ELLIS,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1861479545,MAURY REGIONAL HOSPITAL,72,88,38.261,46.189,Cardiovascular Disease
1528174752,1359,1528174752,CHRISTOPHER ELLIS,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1598738205,VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP,51,52,31.231,43.073,Cardiovascular Disease
1528174752,1359,1528174752,CHRISTOPHER ELLIS,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,78,115,39.296,54.9,Cardiovascular Disease
1528174752,1359,1528174752,CHRISTOPHER ELLIS,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,1697,2811,4.945,16.844,Cardiovascular Disease
1528212156,1359,1528212156,JENNIFER GREEN,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,198,342,3.971,18.539,Hematology & Oncology
1528295607,1359,1528295607,TRAVIS OSTERMAN,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,47,177,0.311,1.679,Hematology & Oncology
1528404944,1353,1528404944,SADRAC RODRIGUEZ,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,259,531,0.382,4.604,Internal Medicine
1528404944,1353,1528404944,SADRAC RODRIGUEZ,Allopathic & Osteopathic Physicians,Internal Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,30,69,4.884,18.238,Internal Medicine
1528487113,1338,1528487113,STANTON VEAZEY,Allopathic & Osteopathic Physicians,Internal Medicine,,1629025648,SAINT THOMAS WEST HOSPITAL,502,521,0.0,0.0,Internal Medicine
1528487113,1338,1528487113,STANTON VEAZEY,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,84,84,45.024,69.391,Internal Medicine
1538103692,1353,1538103692,JOHN WILLIAMS,Allopathic & Osteopathic Physicians,Internal Medicine,,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",90,123,32.415,53.159,Internal Medicine
1538103692,1353,1538103692,JOHN WILLIAMS,Allopathic & Osteopathic Physicians,Internal Medicine,,1629025648,SAINT THOMAS WEST HOSPITAL,107,138,44.152,61.725,Internal Medicine
1538103692,1353,1538103692,JOHN WILLIAMS,Allopathic & Osteopathic Physicians,Internal Medicine,,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",127,157,47.414,64.018,Internal Medicine
1538103692,1353,1538103692,JOHN WILLIAMS,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,288,506,24.976,45.17,Internal Medicine
1538103692,1353,1538103692,JOHN WILLIAMS,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,169,246,32.74,45.937,Internal Medicine
1538104526,1337,1538104526,ALLIE HENDERSON-FITTS,Allopathic & Osteopathic Physicians,Internal Medicine,,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",133,228,32.443,44.068,Internal Medicine
1538112495,1353,1538112495,KARL ROGERS,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1629025648,SAINT THOMAS WEST HOSPITAL,40,54,34.13,53.301,Hematology & Oncology
1538112495,1353,1538112495,KARL ROGERS,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1780778969,SAINT THOMAS WEST HOSPITAL,113,200,24.16,49.13,Hematology & Oncology
1538112495,1353,1538112495,KARL ROGERS,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,36,62,26.403,39.501,Hematology & Oncology
1538147319,1381,1538147319,TERRI JERKINS,Allopathic & Osteopathic Physicians,Internal Medicine,"Endocrinology, Diabetes & Metabolism",1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",58,96,37.188,43.555,"Endocrinology, Diabetes & Metabolism"
1538147319,1381,1538147319,TERRI JERKINS,Allopathic & Osteopathic Physicians,Internal Medicine,"Endocrinology, Diabetes & Metabolism",1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,53,89,24.213,40.502,"Endocrinology, Diabetes & Metabolism"
1538147319,1381,1538147319,TERRI JERKINS,Allopathic & Osteopathic Physicians,Internal Medicine,"Endocrinology, Diabetes & Metabolism",1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,49,76,44.171,43.445,"Endocrinology, Diabetes & Metabolism"
1538150156,1353,1538150156,STEVEN TAI,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,104,163,24.883,34.86,Internal Medicine
1538150156,1353,1538150156,STEVEN TAI,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,36,71,31.479,32.726,Internal Medicine
1538150289,1353,1538150289,ROBERT CROWDER,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,38,56,34.036,43.838,Internal Medicine
1538256672,1359,1538256672,MARK ROBBINS,Allopathic & Osteopathic Physicians,Internal Medicine,Interventional Cardiology,1629025648,SAINT THOMAS WEST HOSPITAL,146,210,11.176,36.904,Interventional Cardiology
1538256672,1359,1538256672,MARK ROBBINS,Allopathic & Osteopathic Physicians,Internal Medicine,Interventional Cardiology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,498,622,10.928,33.654,Interventional Cardiology
1538268974,1359,1538268974,JAMES SHELLER,Allopathic & Osteopathic Physicians,Internal Medicine,Sleep Medicine,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,600,859,2.462,13.008,Sleep Medicine
1538324496,1353,1538324496,YANG GUO,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,220,233,0.0,0.0,Internal Medicine
1538363023,1338,1538363023,WILLIAM BROWNLEE,Allopathic & Osteopathic Physicians,Internal Medicine,,1629025648,SAINT THOMAS WEST HOSPITAL,423,927,0.011,0.328,Internal Medicine
1538363023,1338,1538363023,WILLIAM BROWNLEE,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,59,64,43.984,66.353,Internal Medicine
1538385091,1340,1538385091,WILLIAM LIZARRAGA,Allopathic & Osteopathic Physicians,Internal Medicine,,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",300,835,2.683,11.639,Internal Medicine
1538385091,1340,1538385091,WILLIAM LIZARRAGA,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,35,56,38.946,47.287,Internal Medicine
1548225444,1349,1548225444,DAYAKER MALLIPEDDI,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1861479545,MAURY REGIONAL HOSPITAL,660,1262,13.548,38.709,Gastroenterology
1548251242,1353,1548251242,MICHAEL OLIVE,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,33,56,32.357,50.715,Internal Medicine
1548251705,1337,1548251705,JOHN KANE,Allopathic & Osteopathic Physicians,Family Medicine,,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",63,87,40.356,57.103,Family Medicine
1548251705,1337,1548251705,JOHN KANE,Allopathic & Osteopathic Physicians,Family Medicine,,1306889597,VANDERBILT UNIVERSITY MEDICAL CENTER,242,551,5.388,20.194,Family Medicine
1548251705,1337,1548251705,JOHN KANE,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,34,56,36.018,50.979,Family Medicine
1548286396,1344,1548286396,ROBERT COOPER,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology,1871530832,CENTRAL TENNESSEE HOSPITAL CORPORATION,83,94,45.383,58.691,Hematology
1548317498,1381,1548317498,JAMES WILBECK,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1861479545,MAURY REGIONAL HOSPITAL,83,124,46.831,62.92,Nephrology
1548317498,1381,1548317498,JAMES WILBECK,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1720032345,"HCA HEALTH SERVICES OF TENNESSEE, INC.",49,68,8.5,26.045,Nephrology
1548317498,1381,1548317498,JAMES WILBECK,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1629025648,SAINT THOMAS WEST HOSPITAL,51,69,39.841,45.519,Nephrology
1548317498,1381,1548317498,JAMES WILBECK,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",310,447,13.765,37.013,Nephrology
1548317498,1381,1548317498,JAMES WILBECK,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1932146032,"HCA HEALTH SERVICES OF TENNESSEE, INC.",45,51,28.588,57.008,Nephrology
1548317498,1381,1548317498,JAMES WILBECK,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,436,1056,11.833,31.375,Nephrology
1548317498,1381,1548317498,JAMES WILBECK,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1780778969,SAINT THOMAS WEST HOSPITAL,64,91,41.198,58.823,Nephrology
1548317498,1381,1548317498,JAMES WILBECK,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,215,328,40.439,51.745,Nephrology
1548317498,1381,1548317498,JAMES WILBECK,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1942676432,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF FRANKLIN, LLC",47,172,4.081,21.015,Nephrology
1548332505,1349,1548332505,BENNY MCKNIGHT,Allopathic & Osteopathic Physicians,Internal Medicine,,1861479545,MAURY REGIONAL HOSPITAL,81,182,14.016,24.32,Internal Medicine
1548332505,1349,1548332505,BENNY MCKNIGHT,Allopathic & Osteopathic Physicians,Internal Medicine,,1578591756,MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER,99,269,8.141,19.437,Internal Medicine
1548366222,1337,1548366222,CONCEPCION MARTINEZ,Allopathic & Osteopathic Physicians,Family Medicine,,1922319037,RIVERVIEW MEDICAL CENTER LLC,85,93,0.0,0.0,Family Medicine
1548378805,1381,1548378805,JEFFREY SUPPINGER,Allopathic & Osteopathic Physicians,Family Medicine,,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,201,422,8.685,26.266,Family Medicine
1548378805,1381,1548378805,JEFFREY SUPPINGER,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,41,79,38.57,42.845,Family Medicine
1548460066,1359,1548460066,MICHAEL SMITH,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,291,583,6.235,20.888,Internal Medicine
1548464027,1359,1548464027,ANNA BURGNER,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,492,993,3.203,12.189,Nephrology
1548557150,1349,1548557150,JENNIFER KRAULAND,Allopathic & Osteopathic Physicians,Internal Medicine,,1861479545,MAURY REGIONAL HOSPITAL,361,830,0.0,0.0,Internal Medicine
1548571052,1336,1548571052,ALICIA JACKSON,Allopathic & Osteopathic Physicians,Family Medicine,,1295780476,HTI MEMORIAL HOSPITAL CORPORATION,40,55,23.4,37.702,Family Medicine
1548571052,1336,1548571052,ALICIA JACKSON,Allopathic & Osteopathic Physicians,Family Medicine,,1669567897,NORTHCREST MEDICAL CENTER,70,106,22.274,29.421,Family Medicine
1548571052,1336,1548571052,ALICIA JACKSON,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,29,51,34.824,40.63,Family Medicine
1558309971,1338,1558309971,STEVEN EMBRY,Allopathic & Osteopathic Physicians,Internal Medicine,,1629025648,SAINT THOMAS WEST HOSPITAL,251,476,0.048,1.054,Internal Medicine
1558315168,1338,1558315168,BJARKI OLAFSSON,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1629025648,SAINT THOMAS WEST HOSPITAL,755,1026,16.423,45.007,Cardiovascular Disease
1558355941,1336,1558355941,JOJU JOSEPH,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1417938846,"MACON COUNTY GENERAL HOSPITAL, INC.",84,239,17.184,35.212,Nephrology
1558355941,1336,1558355941,JOJU JOSEPH,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,106,238,19.0,41.329,Nephrology
1558355941,1336,1558355941,JOJU JOSEPH,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",77,110,28.273,51.533,Nephrology
1558355941,1336,1558355941,JOJU JOSEPH,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1629025648,SAINT THOMAS WEST HOSPITAL,62,98,21.898,34.875,Nephrology
1558355941,1336,1558355941,JOJU JOSEPH,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",40,50,40.06,62.322,Nephrology
1558355941,1336,1558355941,JOJU JOSEPH,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1306889597,VANDERBILT UNIVERSITY MEDICAL CENTER,165,571,8.858,27.741,Nephrology
1558355941,1336,1558355941,JOJU JOSEPH,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1285644237,"SUMNER REGIONAL HEALTH SYSTEMS, INC",81,292,6.767,30.33,Nephrology
1558355941,1336,1558355941,JOJU JOSEPH,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,82,155,22.813,34.475,Nephrology
1558355941,1336,1558355941,JOJU JOSEPH,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1447571658,SUMNER REGIONAL MEDICAL CENTER LLC,303,1042,11.773,32.078,Nephrology
1558355941,1336,1558355941,JOJU JOSEPH,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1922319037,RIVERVIEW MEDICAL CENTER LLC,116,372,13.344,33.199,Nephrology
1558355941,1336,1558355941,JOJU JOSEPH,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1467763458,TROUSDALE MEDICAL CENTER LLC,43,142,8.38,20.708,Nephrology
1558384099,1374,1558384099,PRAKASHCHANDRA PATEL,Allopathic & Osteopathic Physicians,Internal Medicine,Pulmonary Disease,1992776405,"HCA HEALTH SERVICES OF TENNESSEE, INC.",333,832,8.958,31.136,Pulmonary Disease
1558384099,1374,1558384099,PRAKASHCHANDRA PATEL,Allopathic & Osteopathic Physicians,Internal Medicine,Pulmonary Disease,1932170750,SHELBYVILLE HOSPITAL COMPANY LLC,229,378,12.069,34.333,Pulmonary Disease
1558384099,1374,1558384099,PRAKASHCHANDRA PATEL,Allopathic & Osteopathic Physicians,Internal Medicine,Pulmonary Disease,1871530832,CENTRAL TENNESSEE HOSPITAL CORPORATION,45,100,0.0,0.0,Pulmonary Disease
1558386771,1337,1558386771,ANDRE OLIVIER,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1629025648,SAINT THOMAS WEST HOSPITAL,352,399,10.198,37.017,Cardiovascular Disease
1558386771,1337,1558386771,ANDRE OLIVIER,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1306889597,VANDERBILT UNIVERSITY MEDICAL CENTER,499,771,27.492,50.857,Cardiovascular Disease
1558448423,1374,1558448423,CHARLES WOLOHON,Allopathic & Osteopathic Physicians,Internal Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,62,85,29.835,36.01,Internal Medicine
1558458687,1359,1558458687,TODD RICE,Allopathic & Osteopathic Physicians,Internal Medicine,Critical Care Medicine,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,90,90,6.378,8.93,Critical Care Medicine
1558461970,1340,1558461970,ROBERT WHEATLEY,Allopathic & Osteopathic Physicians,Internal Medicine,Interventional Cardiology,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",1634,2401,2.257,15.758,Interventional Cardiology
1558461970,1340,1558461970,ROBERT WHEATLEY,Allopathic & Osteopathic Physicians,Internal Medicine,Interventional Cardiology,1932146032,"HCA HEALTH SERVICES OF TENNESSEE, INC.",171,179,14.128,42.515,Interventional Cardiology
1558461970,1340,1558461970,ROBERT WHEATLEY,Allopathic & Osteopathic Physicians,Internal Medicine,Interventional Cardiology,1750328852,"HCA HEALTH SERVICES OF TENNESSEE, INC.",76,84,13.655,33.866,Interventional Cardiology
1558565093,1359,1558565093,LINDSAY BISCHOFF,Allopathic & Osteopathic Physicians,Internal Medicine,"Endocrinology, Diabetes & Metabolism",1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,420,622,2.14,13.783,"Endocrinology, Diabetes & Metabolism"
1558652388,1359,1558652388,MELISSA WARREN,Allopathic & Osteopathic Physicians,Internal Medicine,Pulmonary Disease,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,350,507,2.773,12.396,Pulmonary Disease
1558653923,1349,1558653923,THANG PHAN,Allopathic & Osteopathic Physicians,Internal Medicine,,1861479545,MAURY REGIONAL HOSPITAL,272,690,0.228,5.977,Internal Medicine
1568406411,1353,1568406411,CHRISTOPHER TRABUE,Allopathic & Osteopathic Physicians,Internal Medicine,Infectious Disease,1780778969,SAINT THOMAS WEST HOSPITAL,140,424,4.219,26.669,Infectious Disease
